2025-06-23 18:01:08.570 [main] INFO  c.o.JournalApp.JournalAppApplication - Starting JournalAppApplication using Java 17.0.11 on saura-9F7VT34 with PID 19400 (C:\Users\Saurabh\Downloads\SpringBoot_Project\JournalApp\JournalApp\target\classes started by Saurabh in C:\Users\Saurabh\Downloads\SpringBoot_Project\JournalApp)
2025-06-23 18:01:10.619 [cluster-rtt-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:182202}] to ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.619 [cluster-rtt-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:194428}] to ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.619 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:4, serverValue:182202}] to ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.619 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:5, serverValue:194428}] to ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.619 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=299090400, setName='atlas-xny1eb-shard-0', canonicalAddress=ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017, hosts=[ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017, ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017, ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017], passives=[], arbiters=[], primary='ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=273, topologyVersion=TopologyVersion{processId=6850500b5dfcce5b704af7fa, counter=3}, lastWriteDate=Mon Jun 23 18:01:10 IST 2025, lastUpdateTimeNanos=4002440192588300}
2025-06-23 18:01:10.619 [cluster-rtt-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:6, serverValue:177932}] to ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.620 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=297991300, setName='atlas-xny1eb-shard-0', canonicalAddress=ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017, hosts=[ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017, ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017, ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017], passives=[], arbiters=[], primary='ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=273, topologyVersion=TopologyVersion{processId=6850499cc5f2a51b034a3ea7, counter=4}, lastWriteDate=Mon Jun 23 18:01:10 IST 2025, lastUpdateTimeNanos=4002440192594100}
2025-06-23 18:01:10.620 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=299099800, setName='atlas-xny1eb-shard-0', canonicalAddress=ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017, hosts=[ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017, ac-hxfrttw-shard-00-02.tkppbz1.mongodb.net:27017, ac-hxfrttw-shard-00-00.tkppbz1.mongodb.net:27017], passives=[], arbiters=[], primary='ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff000000000000019c, setVersion=273, topologyVersion=TopologyVersion{processId=68504cfbc0a580fa83e971db, counter=6}, lastWriteDate=Mon Jun 23 18:01:10 IST 2025, lastUpdateTimeNanos=4002440192588400}
2025-06-23 18:01:10.623 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max election id to 7fffffff000000000000019c from replica set primary ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.624 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max set version to 273 from replica set primary ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.624 [cluster-ClusterId{value='6859490efc80ba7ada65499d', description='null'}-ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017
2025-06-23 18:01:10.757 [main] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:7, serverValue:194757}] to ac-hxfrttw-shard-00-01.tkppbz1.mongodb.net:27017
2025-06-23 18:01:11.352 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@f95d64d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@288728e, org.springframework.security.web.context.SecurityContextPersistenceFilter@33de7f3d, org.springframework.security.web.header.HeaderWriterFilter@35ac9ebd, org.springframework.security.web.authentication.logout.LogoutFilter@3ec9f8d, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@365cef67, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5d66ae3a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@11e17893, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b7d2d51, org.springframework.security.web.session.SessionManagementFilter@38c761e9, org.springframework.security.web.access.ExceptionTranslationFilter@1ad1c363, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1689527c]
2025-06-23 18:01:11.686 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-06-23 18:01:11.733 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-06-23 18:01:11.744 [main] INFO  c.o.JournalApp.JournalAppApplication - Started JournalAppApplication in 3.629 seconds (JVM running for 4.217)
